档案编号,姓名,Unnamed: 2,性别,年龄,证件号码,人群分类,出生日期,现住址,本人电话,联系人姓名,联系人电话,档案状态,责任医生,创建人,所属机构,档案备注,建档时间
37032***313,姓名2090,,男,71,370***********3315,"签约居民,老年人,冠心病",1954-**-**,地址1228,136****8877,联系人1897,138****4381,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***328,姓名2078,,男,67,370***********3319,"签约居民,老年人",1958-**-**,地址1253,185****0526,联系人1890,185****4527,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***320,姓名1932,,女,82,370***********2422,"签约居民,老年人,高血脂",1943-**-**,地址1238,187****3427,联系人1768,187****3427,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***447,姓名2150,,男,80,370***********3315,"签约居民,老年人,残疾人",1945-**-**,地址1287,138****5786,联系人1944,132****0567,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***210,姓名2092,,男,70,370***********3314,"签约居民,高血压,老年人",1955-**-**,地址1274,176****7995,联系人1898,,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***255,姓名82,,男,70,370***********3314,"签约居民,老年人",1955-**-**,地址1239,139****4163,联系人77,187****4357,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***466,姓名1616,,女,74,370***********3368,"签约居民,老年人,残疾人",1951-**-**,地址1279,135****9691,联系人1462,158****8912,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***396,姓名1260,,女,82,370***********3325,"签约居民,老年人",1943-**-**,地址1249,152****0206,联系人1178,158****7687,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***227,姓名2064,,男,74,370***********331X,"签约居民,老年人",1951-**-**,地址1248,185****7919,联系人1880,185****7919,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***235,姓名2086,,女,73,370***********3326,"签约居民,高血压,老年人,高血脂",1952-**-**,地址1227,133****0553,联系人1893,158****9645,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***072,姓名2151,,男,78,370***********3315,"签约居民,老年人",1947-**-**,地址1225,133****6609,联系人1945,138****4440,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***057,姓名2198,,男,74,370***********3317,"签约居民,老年人",1951-**-**,地址1230,150****8916,联系人1998,188****0368,活动,医生21,创建人21,机构12,-1,2010-09-10
37032***065,姓名1940,,男,76,370***********3313,"签约居民,高血压,老年人,高血脂",1949-**-**,地址1270,,联系人1784,183****2900,活动,医生21,创建人21,机构12,-1,2010-09-10
