档案编号,姓名,Unnamed: 2,性别,年龄,证件号码,人群分类,出生日期,现住址,本人电话,联系人姓名,联系人电话,档案状态,责任医生,创建人,所属机构,档案备注,建档时间
37032***413,姓名664,,女,70,370***********3347,"签约居民,高血压,糖尿病,老年人,残疾人,高血脂",1955-**-**,地址1180,159****8025,联系人2144,186****1436,活动,医生31,创建人32,机构11,-1,2012-08-29
37032***239,姓名2044,,男,74,370***********3337,"签约居民,高血压,老年人",1951-**-**,地址1199,135****4039,联系人2204,053****0834,活动,医生31,创建人32,机构11,-1,2012-08-29
37032***595,姓名1593,,男,70,370***********331X,"签约居民,老年人",1955-**-**,地址1096,180****8476,联系人1441,180****8476,活动,医生31,创建人32,机构11,-1,2012-08-28
37032***952,姓名1590,,男,72,370***********3332,"签约居民,高血压,老年人",1953-**-**,地址1123,134****8460,联系人1951,133****3735,活动,医生31,创建人32,机构11,-1,2012-08-20
37032***540,姓名2415,,男,65,370***********3353,"签约居民,老年人",1960-**-**,地址1145,139****8851,联系人1204,139****8851,活动,医生31,创建人32,机构11,-1,2011-08-30
37032***902,姓名275,,女,75,370***********3346,"签约居民,高血压,老年人",1950-**-**,地址1183,156****2332,联系人2190,053****0710,活动,医生31,创建人32,机构11,-1,2011-08-17
37032***516,姓名2284,,男,75,370***********3338,"签约居民,高血压,糖尿病,老年人,高血脂",1950-**-**,地址1098,135****8878,联系人2797,139****3256,活动,医生31,创建人32,机构11,-1,2010-08-30
37032***376,姓名1594,,男,70,370***********3310,"签约居民,高血压,糖尿病,老年人",1955-**-**,地址1147,131****7696,联系人2262,182****5008,活动,医生31,创建人32,机构11,-1,2010-08-29
37032***405,姓名2040,,男,72,370***********3339,"签约居民,老年人",1953-**-**,地址1165,188****5654,联系人1826,188****5654,活动,医生31,创建人32,机构11,-1,2010-08-27
37032***436,姓名1588,,男,69,370***********3319,"签约居民,高血压,糖尿病,老年人,高血脂",1956-**-**,地址1107,151****1884,联系人1488,135****6594,活动,医生31,创建人32,机构11,-1,2010-08-27
37032***336,姓名1586,,男,66,370***********3333,"签约居民,高血压,老年人",1959-**-**,地址1141,185****5448,联系人2216,,活动,医生31,创建人32,机构11,-1,2010-08-25
37032***430,姓名2283,,女,71,370***********3325,"签约居民,糖尿病,老年人,高血脂",1954-**-**,地址1139,135****0884,联系人1815,151****8801,活动,医生31,创建人32,机构11,-1,2010-08-25
37032***457,姓名1295,,女,70,370***********2429,"签约居民,老年人",1955-**-**,地址1178,138****6892,联系人1867,138****6892,活动,医生31,创建人32,机构11,-1,2010-08-25
37032***783,姓名2400,,女,73,370***********3340,"签约居民,高血压,糖尿病,老年人,高血脂",1952-**-**,地址1197,157****7375,联系人1448,139****4733,活动,医生31,创建人32,机构11,-1,2010-08-25
37032***711,姓名2342,,男,74,370***********3313,"签约居民,高血压,糖尿病,老年人,冠心病,高血脂",1951-**-**,地址1127,053****0710,联系人2012,130****0452,活动,医生31,创建人32,机构11,-1,2010-08-24
37032***766,姓名1579,,男,72,370***********3318,"签约居民,老年人",1953-**-**,地址1168,150****0663,联系人425,150****0663,活动,医生31,创建人32,机构11,-1,2010-08-24
37032***824,姓名2343,,男,73,370***********3316,"签约居民,高血压,糖尿病,老年人,高血脂",1952-**-**,地址1195,150****4273,联系人2089,130****0452,活动,医生31,创建人32,机构11,-1,2010-08-23
37032***970,姓名355,,女,74,370***********3349,"签约居民,老年人,高血脂",1951-**-**,地址1106,151****7928,联系人1442,,活动,医生31,创建人32,机构11,-1,2010-08-22
37032***594,姓名1587,,男,74,370***********3310,"签约居民,高血压,糖尿病,老年人,高血脂",1951-**-**,地址1119,134****2949,联系人573,136****8248,活动,医生31,创建人32,机构11,-1,2010-08-21
37032***611,姓名140,,女,72,370***********3329,"签约居民,老年人,高血脂",1953-**-**,地址1170,182****0886,联系人1439,151****0611,活动,医生31,创建人32,机构11,-1,2010-08-21
37032***661,姓名2766,,女,70,370***********3342,"签约居民,老年人,高血脂",1955-**-**,地址1103,135****8831,联系人1438,,活动,医生31,创建人32,机构11,-1,2010-08-21
37032***071,姓名2866,,女,72,370***********3361,"签约居民,高血压,老年人",1952-**-**,地址1100,130****0452,联系人1440,138****3794,活动,医生31,创建人32,机构11,-1,2010-08-21
37032***341,姓名2102,,男,72,370***********3319,"签约居民,老年人",1953-**-**,地址1172,130****0452,联系人1902,138****6892,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***975,姓名1575,,男,70,370***********3310,"签约居民,老年人",1955-**-**,地址1202,152****1809,联系人1472,150****8594,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***776,姓名2159,,女,71,370***********3341,"签约居民,老年人",1954-**-**,地址1218,185****3240,联系人1906,176****5680,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***581,姓名2091,,男,73,370***********3333,"签约居民,老年人",1952-**-**,地址1221,053****2227,联系人2529,,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***012,姓名2079,,男,73,370***********3311,"签约居民,老年人",1952-**-**,地址1211,8518816,联系人2055,8518816,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***997,姓名274,,女,73,370***********3345,"签约居民,老年人",1952-**-**,地址1187,130****0452,联系人1870,138****6892,活动,医生31,创建人32,机构11,-1,2010-08-20
37032***390,姓名2864,,女,72,370***********3347,"签约居民,高血压,糖尿病,老年人,高血脂",1953-**-**,地址1156,137****8816,联系人2792,053****0710,活动,医生31,创建人32,机构11,-1,2010-08-19
37032***326,姓名3039,,男,67,370***********3314,"签约居民,高血压,老年人,脑卒中,残疾人",1958-**-**,地址1110,152****6127,联系人2029,130****0452,活动,医生31,创建人32,机构11,-1,2010-08-19
37032***584,姓名2108,,男,74,370***********3317,"签约居民,高血压,老年人",1951-**-**,地址1219,187****6516,联系人1605,138****6892,活动,医生31,创建人32,机构11,-1,2010-08-19
37032***299,姓名2260,,男,70,370***********3373,"签约居民,高血压,糖尿病,老年人,高血脂",1955-**-**,地址1158,150****1912,联系人1950,135****9574,活动,医生31,创建人32,机构11,-1,2010-08-18
37032***311,姓名2257,,男,71,370***********3331,"签约居民,老年人",1954-**-**,地址1118,138****4363,联系人2208,135****2649,活动,医生31,创建人32,机构11,-1,2010-08-18
37032***346,姓名2116,,男,75,370***********3310,"签约居民,高血压,老年人",1950-**-**,地址1128,155****0551,联系人1881,130****0452,活动,医生31,创建人32,机构11,-1,2010-08-18
37032***316,姓名2575,,男,70,370***********3311,"签约居民,高血压,老年人",1955-**-**,地址1117,139****4144,联系人827,130****0452,活动,医生31,创建人32,机构11,-1,2010-08-17
37032***473,姓名569,,女,70,370***********3328,"签约居民,老年人,严重精神障碍,残疾人,高血脂",1954-**-**,地址1163,187****5691,联系人2196,139****4977,活动,医生31,创建人32,机构11,-1,2010-08-17
37032***901,姓名28,,男,75,370***********3312,"签约居民,老年人",1950-**-**,地址1129,136****1881,联系人2701,,活动,医生31,创建人32,机构11,-1,2010-08-17
37032***918,姓名1952,,男,66,370***********3333,"签约居民,糖尿病,老年人",1959-**-**,地址1160,137****3186,联系人2118,150****0767,活动,医生31,创建人32,机构11,-1,2010-08-17
37032***605,姓名1973,,男,72,370***********3310,"签约居民,老年人",1953-**-**,地址1106,135****1458,联系人564,,活动,医生31,创建人32,机构11,-1,2010-08-17
37032***563,姓名2396,,男,74,370***********3332,"签约居民,高血压,老年人,高血脂",1950-**-**,地址1108,053****0710,联系人2341,137****1306,活动,医生31,创建人32,机构11,-1,2010-08-16
37032***571,姓名1723,,女,70,370***********3344,"签约居民,糖尿病,老年人,高血脂",1955-**-**,地址1164,136****8331,联系人2191,139****5078,活动,医生31,创建人32,机构11,-1,2010-08-16
37032***402,姓名2228,,女,72,370***********3323,"签约居民,老年人",1953-**-**,地址1182,8518753,联系人1583,8518753,活动,医生31,创建人32,机构11,-1,2010-08-16
37032***807,姓名3,,男,67,370***********3312,"签约居民,老年人",1958-**-**,地址1131,186****9881,联系人1817,186****5881,活动,医生31,创建人32,机构11,-1,2010-08-15
37032***722,姓名1592,,男,71,370***********3315,"签约居民,老年人",1954-**-**,地址1203,136****8788,联系人1709,136****8788,活动,医生31,创建人32,机构11,-1,2010-08-15
37032***408,姓名2895,,女,75,370***********332X,"签约居民,老年人,高血脂",1950-**-**,地址1138,134****9503,联系人12,053****2133,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***989,姓名2410,,男,67,370***********3312,"签约居民,老年人",1957-**-**,地址1144,136****1924,联系人55,158****8938,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***389,姓名2445,,男,72,370***********3310,"签约居民,老年人",1953-**-**,地址1133,150****6810,联系人1351,150****6810,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***386,姓名2179,,女,72,370***********3349,"签约居民,高血压,糖尿病,老年人,高血脂",1953-**-**,地址1217,159****8618,联系人1980,053****0710,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***335,姓名2417,,男,66,370***********3339,"签约居民,高血压,糖尿病,老年人",1959-**-**,地址1137,135****8016,联系人658,183****9261,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***490,姓名2394,,男,66,370***********3311,"签约居民,老年人",1959-**-**,地址1112,188****7157,联系人2197,150****9625,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***554,姓名2409,,男,66,370***********3318,"签约居民,老年人",1959-**-**,地址1157,138****2289,联系人323,138****2289,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***558,姓名2446,,男,67,370***********3316,"签约居民,糖尿病,老年人",1958-**-**,地址1140,138****8106,联系人2609,176****7088,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***396,姓名2450,,男,69,370***********3334,"签约居民,老年人",1956-**-**,地址1130,135****3475,联系人2264,135****1467,活动,医生31,创建人32,机构11,-1,2010-08-14
37032***536,姓名265,,男,74,370***********3336,"签约居民,老年人",1951-**-**,地址1146,135****2407,联系人1088,152****6033,活动,医生31,创建人32,机构11,-1,2010-08-13
37032***430,姓名2082,,男,75,370***********3336,"签约居民,老年人",1950-**-**,地址1208,139****1348,联系人2010,139****1348,活动,医生31,创建人32,机构11,-1,2010-08-13
37032***329,姓名2033,,男,70,370***********3352,"签约居民,老年人",1955-**-**,地址1213,135****8928,联系人52,135****8928,活动,医生31,创建人32,机构11,-1,2010-08-13
37032***556,姓名1954,,男,74,370***********3352,"签约居民,老年人",1951-**-**,地址1134,182****5996,联系人4,182****5996,活动,医生31,创建人32,机构11,-1,2010-08-13
37032***180,姓名2477,,女,73,370***********3349,"签约居民,高血压,老年人,高血脂",1952-**-**,地址1196,152****5806,联系人1863,138****3644,活动,医生31,创建人32,机构11,-1,2010-08-13
37032***221,姓名1595,,男,75,370***********3314,"签约居民,老年人,严重精神障碍,残疾人",1950-**-**,地址1148,053****8402,联系人2193,053****8409,活动,医生31,创建人32,机构11,-1,2010-08-12
37032***177,姓名844,,男,74,370***********3319,"签约居民,老年人",1951-**-**,地址1181,150****8288,联系人1909,150****8288,活动,医生31,创建人32,机构11,-1,2010-08-12
37032***021,姓名2084,,男,67,370***********3316,"签约居民,老年人",1957-**-**,地址1107,133****4157,联系人1910,133****4157,活动,医生31,创建人32,机构11,-1,2010-08-12
37032***058,姓名2051,,男,68,370***********3371,"签约居民,老年人",1957-**-**,地址1176,139****3504,联系人2119,139****3504,活动,医生31,创建人32,机构11,-1,2010-08-12
37032***088,姓名1978,,男,67,370***********3319,"签约居民,老年人",1958-**-**,地址1116,138****0601,联系人2004,138****0601,活动,医生31,创建人32,机构11,-1,2010-08-12
37032***043,姓名1257,,女,72,370***********3324,"签约居民,高血压,糖尿病,老年人,冠心病,高血脂",1952-**-**,地址1222,135****1583,联系人1797,139****4305,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***024,姓名2052,,男,69,370***********331X,"签约居民,老年人,残疾人,贫困户",1956-**-**,地址1121,137****9691,联系人1933,137****9691,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***157,姓名993,,男,67,370***********3318,"签约居民,老年人",1957-**-**,地址1159,186****6046,联系人888,135****6655,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***023,姓名2162,,女,68,370***********3347,"签约居民,老年人",1957-**-**,地址1198,152****9970,联系人1965,185****9662,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***027,姓名370,,女,73,370***********3326,"签约居民,高血压,老年人,高血脂",1952-**-**,地址1150,156****5289,联系人2796,053****0710,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***076,姓名2053,,男,72,370***********3339,"签约居民,老年人",1953-**-**,地址1104,159****8916,联系人1794,157****7289,活动,医生31,创建人32,机构11,-1,2010-08-10
37032***102,姓名1337,,女,72,370***********3347,"签约居民,老年人",1953-**-**,地址1109,185****3046,联系人1872,185****3046,活动,医生31,创建人32,机构11,-1,2010-08-10
