档案编号,姓名,Unnamed: 2,性别,年龄,证件号码,人群分类,出生日期,现住址,本人电话,联系人姓名,联系人电话,档案状态,责任医生,创建人,所属机构,档案备注,建档时间
37032***523,姓名1504,,男,74,370***********3319,"签约居民,老年人",1951-**-**,地址2984,137****9172,联系人1854,132****0689,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***534,姓名1414,,男,78,370***********3312,"签约居民,老年人,冠心病,残疾人,贫困户",1947-**-**,地址3067,134****8230,联系人1290,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***600,姓名1405,,男,70,370***********3316,"签约居民,老年人",1955-**-**,地址2983,152****2863,联系人831,153****2099,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***233,姓名1397,,男,73,370***********333X,"签约居民,老年人,冠心病",1952-**-**,地址3047,136****1118,联系人2782,138****4584,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***571,姓名1343,,男,71,370***********3318,"签约居民,老年人",1954-**-**,地址2971,150****6088,联系人171,138****7718,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***572,姓名2943,,女,70,370***********334X,"签约居民,老年人,高血脂",1955-**-**,地址2999,130****3770,联系人1052,134****8789,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***598,姓名976,,男,66,370***********3313,"签约居民,老年人",1959-**-**,地址3051,135****3862,联系人1054,186****4665,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***189,姓名1530,,男,69,370***********3311,"签约居民,老年人",1955-**-**,地址2981,138****5951,联系人560,139****3175,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***514,姓名2156,,男,66,370***********3331,"签约居民,老年人",1959-**-**,地址3001,153****5339,联系人306,158****3735,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***448,姓名1296,,男,72,370***********3332,"签约居民,老年人,脑卒中",1953-**-**,地址3046,187****5888,联系人847,150****2248,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***240,姓名1185,,女,71,370***********3340,"签约居民,老年人",1954-**-**,地址3056,135****9379,联系人1384,138****7479,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***174,姓名2024,,男,77,370***********3335,"签约居民,老年人",1948-**-**,地址3037,158****8681,联系人1843,189****3200,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***561,姓名446,,女,87,370***********3322,"签约居民,老年人",1938-**-**,地址2972,180****6278,联系人429,180****6278,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***499,姓名3007,,女,85,370***********3321,"签约居民,高血压,老年人",1940-**-**,地址3068,138****0449,联系人875,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***232,姓名1542,,男,74,370***********3312,"签约居民,高血压,糖尿病,老年人",1951-**-**,地址3060,135****0578,联系人1392,151****8078,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***165,姓名297,,女,69,370***********3321,"签约居民,老年人",1956-**-**,地址3004,150****8728,联系人905,139****4184,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***149,姓名2165,,男,82,370***********3315,"签约居民,高血压,老年人",1943-**-**,地址3038,152****8110,联系人2577,139****6535,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***310,姓名2137,,女,76,370***********3347,"签约居民,糖尿病,老年人,高血脂",1949-**-**,地址3032,152****7157,联系人1940,152****7157,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***502,姓名1035,,男,75,370***********331X,"签约居民,老年人",1950-**-**,地址3018,139****2821,联系人814,137****0004,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***546,姓名989,,男,68,370***********3310,"签约居民,老年人",1957-**-**,地址3000,139****5315,联系人985,139****4658,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***213,姓名1526,,男,71,370***********3311,"签约居民,高血压,糖尿病,老年人",1954-**-**,地址3050,159****9423,联系人1385,150****5976,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***403,姓名1342,,男,76,370***********3319,"签约居民,老年人,高血脂",1949-**-**,地址3002,139****5360,联系人1236,139****5360,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***292,姓名1349,,男,72,370***********331X,"签约居民,老年人",1953-**-**,地址2998,159****4875,联系人1239,136****8449,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***163,姓名2023,,男,78,370***********3334,"签约居民,老年人",1947-**-**,地址2992,150****8496,联系人1826,183****9322,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***267,姓名1491,,男,78,370***********3319,"签约居民,老年人",1947-**-**,地址2978,158****9536,联系人1369,158****9536,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***385,姓名1159,,男,98,370***********3335,"签约居民,老年人",1927-**-**,地址3062,139****4128,联系人1074,139****4128,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***537,姓名1299,,男,77,370***********3318,"签约居民,老年人",1948-**-**,地址2979,158****5245,联系人104,152****9364,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***228,姓名1706,,男,71,370***********3317,"签约居民,老年人",1953-**-**,地址3059,135****6403,联系人2543,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***231,姓名873,,男,68,370***********3311,"签约居民,老年人",1957-**-**,地址3015,137****9023,联系人1619,138****2622,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***236,姓名1418,,男,73,370***********3315,"签约居民,高血压,老年人",1952-**-**,地址2997,134****8085,联系人1298,135****2990,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***247,姓名1549,,男,71,370***********3359,"签约居民,老年人",1954-**-**,地址3010,150****2284,联系人1393,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***293,姓名1307,,男,69,370***********3336,"签约居民,老年人",1956-**-**,地址3003,139****6461,联系人690,139****4058,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***250,姓名1086,,男,77,370***********3313,"签约居民,老年人,高血脂",1947-**-**,地址3044,132****1506,联系人622,133****3956,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***239,姓名843,,男,76,370***********3357,"签约居民,老年人",1949-**-**,地址3019,135****1575,联系人859,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***139,姓名859,,男,71,370***********3338,"签约居民,老年人,高血脂",1954-**-**,地址3017,135****3508,联系人156,132****5448,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***286,姓名852,,男,78,370***********3314,"签约居民,老年人",1947-**-**,地址3006,139****6864,联系人2429,137****0183,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***130,姓名811,,男,72,370***********3333,"签约居民,老年人",1953-**-**,地址2976,139****5986,联系人344,187****8271,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***222,姓名1507,,男,65,370***********3351,"签约居民,老年人",1960-**-**,地址3016,186****4953,联系人1375,138****2681,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***309,姓名2474,,女,84,370***********3345,"签约居民,老年人,高血脂",1941-**-**,地址3033,139****9613,联系人1269,150****5488,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***218,姓名1407,,男,72,370***********3312,"签约居民,高血压,老年人",1953-**-**,地址3055,135****4500,联系人1292,186****0385,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***128,姓名1122,,男,67,370***********331X,"签约居民,老年人",1958-**-**,地址3057,158****8046,联系人1176,159****4208,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***489,姓名1310,,男,70,370***********333X,"签约居民,老年人",1955-**-**,地址3011,158****8083,联系人1247,138****1288,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***474,姓名1293,,男,68,370***********3315,"签约居民,老年人,残疾人",1957-**-**,地址2996,158****8272,联系人2462,182****4287,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***422,姓名1421,,男,77,370***********3318,"签约居民,老年人",1948-**-**,地址2989,159****8528,联系人838,131****8277,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***439,姓名2021,,男,68,370***********3335,"签约居民,老年人",1957-**-**,地址3029,150****8519,联系人933,180****6353,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***486,姓名1385,,男,82,370***********3317,"签约居民,糖尿病,老年人",1942-**-**,地址3014,135****0489,联系人985,135****4380,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***335,姓名1412,,男,75,370***********331X,"签约居民,老年人",1950-**-**,地址2973,183****0663,联系人1986,158****8649,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***061,姓名2020,,男,70,370***********3370,"签约居民,糖尿病,老年人",1955-**-**,地址3063,159****9983,联系人1851,157****4546,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***324,姓名2836,,女,90,370***********3342,"签约居民,老年人",1935-**-**,地址3026,158****8864,联系人908,186****1545,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***144,姓名1436,,男,70,370***********3331,"签约居民,高血压,老年人",1955-**-**,地址3040,137****0130,联系人1307,136****4976,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***163,姓名1034,,男,71,370***********331X,"签约居民,老年人,高血脂",1954-**-**,地址2987,187****9227,联系人1095,136****7933,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***199,姓名1288,,男,79,370***********333X,"签约居民,老年人,冠心病,高血脂",1946-**-**,地址3043,151****7410,联系人349,138****9442,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***027,姓名1190,,男,75,370***********3333,"签约居民,高血压,老年人,残疾人,高血脂",1950-**-**,地址3066,138****9695,联系人840,,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***137,姓名2018,,男,77,370***********3315,"签约居民,老年人",1948-**-**,地址2980,182****6803,联系人1850,185****8057,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***021,姓名849,,男,71,370***********3350,"签约居民,老年人",1954-**-**,地址3061,182****6217,联系人866,186****2892,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***178,姓名1564,,男,71,370***********3319,"签约居民,老年人",1954-**-**,地址2991,182****5489,联系人504,183****4068,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***183,姓名977,,男,82,370***********3317,"签约居民,老年人",1943-**-**,地址3028,138****3289,联系人1343,138****5681,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***036,姓名1336,,女,70,370***********3323,"签约居民,糖尿病,老年人,高血脂",1955-**-**,地址3058,135****0401,联系人1407,189****3379,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***019,姓名2161,,女,75,370***********3325,"签约居民,老年人,高血脂",1950-**-**,地址2994,183****6616,联系人1098,135****2553,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***116,姓名2537,,男,68,370***********3338,"签约居民,老年人",1957-**-**,地址2974,139****9243,联系人571,159****0645,活动,医生18,创建人18,机构32,-1,2010-10-01
37032***078,姓名1509,,男,67,370***********3319,"签约居民,老年人",1958-**-**,地址3007,185****4540,联系人519,139****1367,活动,医生18,创建人18,机构32,-1,2010-10-01
